year,week,state,suspected,confirmed,missing,not_processed,error
2017,15,Yobe,0,0,True,False,No PDF file found
2017,15,Zamfara,0,0,True,False,No PDF file found
2017,16,Abia,0,0,True,False,No PDF file found
2017,16,Adamawa,0,0,True,False,No PDF file found
2017,16,Akwa Ibom,0,0,True,False,No PDF file found
2017,16,Anambra,0,0,True,False,No PDF file found
2017,16,Bauchi,0,0,True,False,No PDF file found
2017,16,Bayelsa,0,0,True,False,No PDF file found
2017,16,Benue,0,0,True,False,No PDF file found
2017,16,Borno,0,0,True,False,No PDF file found
2017,16,Cross River,0,0,True,False,No PDF file found
2017,16,Delta,0,0,True,False,No PDF file found
2017,16,Ebonyi,0,0,True,False,No PDF file found
2017,16,Edo,0,0,True,False,No PDF file found
2017,16,Ekiti,0,0,True,False,No PDF file found
2017,16,Enugu,0,0,True,False,No PDF file found
2017,16,FCT,0,0,True,False,No PDF file found
2017,16,Gombe,0,0,True,False,No PDF file found
2017,16,Imo,0,0,True,False,No PDF file found
2017,16,Jigawa,0,0,True,False,No PDF file found
2017,16,Kaduna,0,0,True,False,No PDF file found
2017,16,Kano,0,0,True,False,No PDF file found
2017,16,Katsina,0,0,True,False,No PDF file found
2017,16,Kebbi,0,0,True,False,No PDF file found
2017,16,Kogi,0,0,True,False,No PDF file found
2017,16,Kwara,0,0,True,False,No PDF file found
2017,16,Lagos,0,0,True,False,No PDF file found
2017,16,Nasarawa,0,0,True,False,No PDF file found
2017,16,Niger,0,0,True,False,No PDF file found
2017,16,Ogun,0,0,True,False,No PDF file found
2017,16,Ondo,0,0,True,False,No PDF file found
2017,16,Osun,0,0,True,False,No PDF file found
2017,16,Oyo,0,0,True,False,No PDF file found
2017,16,Plateau,0,0,True,False,No PDF file found
2017,16,Rivers,0,0,True,False,No PDF file found
2017,16,Sokoto,0,0,True,False,No PDF file found
2017,16,Taraba,0,0,True,False,No PDF file found
2017,16,Yobe,0,0,True,False,No PDF file found
2017,16,Zamfara,0,0,True,False,No PDF file found
2017,17,Abia,0,0,True,False,No PDF file found
2017,17,Adamawa,0,0,True,False,No PDF file found
2017,17,Akwa Ibom,0,0,True,False,No PDF file found
2017,17,Anambra,0,0,True,False,No PDF file found
2017,17,Bauchi,0,0,True,False,No PDF file found
2017,17,Bayelsa,0,0,True,False,No PDF file found
2017,17,Benue,0,0,True,False,No PDF file found
2017,17,Borno,0,0,True,False,No PDF file found
2017,17,Cross River,0,0,True,False,No PDF file found
2017,17,Delta,0,0,True,False,No PDF file found
2017,17,Ebonyi,0,0,True,False,No PDF file found
2017,17,Edo,0,0,True,False,No PDF file found
2017,17,Ekiti,0,0,True,False,No PDF file found
2017,17,Enugu,0,0,True,False,No PDF file found
2017,17,FCT,0,0,True,False,No PDF file found
2017,17,Gombe,0,0,True,False,No PDF file found
2017,17,Imo,0,0,True,False,No PDF file found
2017,17,Jigawa,0,0,True,False,No PDF file found
2017,17,Kaduna,0,0,True,False,No PDF file found
2017,17,Kano,0,0,True,False,No PDF file found
2017,17,Katsina,0,0,True,False,No PDF file found
2017,17,Kebbi,0,0,True,False,No PDF file found
2017,17,Kogi,0,0,True,False,No PDF file found
2017,17,Kwara,0,0,True,False,No PDF file found
2017,17,Lagos,0,0,True,False,No PDF file found
2017,17,Nasarawa,0,0,True,False,No PDF file found
2017,17,Niger,0,0,True,False,No PDF file found
2017,17,Ogun,0,0,True,False,No PDF file found
2017,17,Ondo,0,0,True,False,No PDF file found
2017,17,Osun,0,0,True,False,No PDF file found
2017,17,Oyo,0,0,True,False,No PDF file found
2017,17,Plateau,0,0,True,False,No PDF file found
2017,17,Rivers,0,0,True,False,No PDF file found
2017,17,Sokoto,0,0,True,False,No PDF file found
2017,17,Taraba,0,0,True,False,No PDF file found
2017,17,Yobe,0,0,True,False,No PDF file found
2017,17,Zamfara,0,0,True,False,No PDF file found
2017,18,Abia,0,0,True,False,No PDF file found
2017,18,Adamawa,0,0,True,False,No PDF file found
2017,18,Akwa Ibom,0,0,True,False,No PDF file found
2017,18,Anambra,0,0,True,False,No PDF file found
2017,18,Bauchi,0,0,True,False,No PDF file found
2017,18,Bayelsa,0,0,True,False,No PDF file found
2017,18,Benue,0,0,True,False,No PDF file found
2017,18,Borno,0,0,True,False,No PDF file found
2017,18,Cross River,0,0,True,False,No PDF file found
2017,18,Delta,0,0,True,False,No PDF file found
2017,18,Ebonyi,0,0,True,False,No PDF file found
2017,18,Edo,0,0,True,False,No PDF file found
2017,18,Ekiti,0,0,True,False,No PDF file found
2017,18,Enugu,0,0,True,False,No PDF file found
2017,18,FCT,0,0,True,False,No PDF file found
2017,18,Gombe,0,0,True,False,No PDF file found
2017,18,Imo,0,0,True,False,No PDF file found
2017,18,Jigawa,0,0,True,False,No PDF file found
2017,18,Kaduna,0,0,True,False,No PDF file found
2017,18,Kano,0,0,True,False,No PDF file found
2017,18,Katsina,0,0,True,False,No PDF file found
2017,18,Kebbi,0,0,True,False,No PDF file found
2017,18,Kogi,0,0,True,False,No PDF file found
2017,18,Kwara,0,0,True,False,No PDF file found
2017,18,Lagos,0,0,True,False,No PDF file found
2017,18,Nasarawa,0,0,True,False,No PDF file found
2017,18,Niger,0,0,True,False,No PDF file found
2017,18,Ogun,0,0,True,False,No PDF file found
2017,18,Ondo,0,0,True,False,No PDF file found
2017,18,Osun,0,0,True,False,No PDF file found
2017,18,Oyo,0,0,True,False,No PDF file found
2017,18,Plateau,0,0,True,False,No PDF file found
2017,18,Rivers,0,0,True,False,No PDF file found
2017,18,Sokoto,0,0,True,False,No PDF file found
2017,18,Taraba,0,0,True,False,No PDF file found
2017,18,Yobe,0,0,True,False,No PDF file found
2017,18,Zamfara,0,0,True,False,No PDF file found
2017,19,Abia,0,0,True,False,No PDF file found
2017,19,Adamawa,0,0,True,False,No PDF file found
2017,19,Akwa Ibom,0,0,True,False,No PDF file found
2017,19,Anambra,0,0,True,False,No PDF file found
2017,19,Bauchi,0,0,True,False,No PDF file found
2017,19,Bayelsa,0,0,True,False,No PDF file found
2017,19,Benue,0,0,True,False,No PDF file found
2017,19,Borno,0,0,True,False,No PDF file found
2017,19,Cross River,0,0,True,False,No PDF file found
2017,19,Delta,0,0,True,False,No PDF file found
2017,19,Ebonyi,0,0,True,False,No PDF file found
2017,19,Edo,0,0,True,False,No PDF file found
2017,19,Ekiti,0,0,True,False,No PDF file found
2017,19,Enugu,0,0,True,False,No PDF file found
2017,19,FCT,0,0,True,False,No PDF file found
2017,19,Gombe,0,0,True,False,No PDF file found
2017,19,Imo,0,0,True,False,No PDF file found
2017,19,Jigawa,0,0,True,False,No PDF file found
2017,19,Kaduna,0,0,True,False,No PDF file found
2017,19,Kano,0,0,True,False,No PDF file found
2017,19,Katsina,0,0,True,False,No PDF file found
2017,19,Kebbi,0,0,True,False,No PDF file found
2017,19,Kogi,0,0,True,False,No PDF file found
2017,19,Kwara,0,0,True,False,No PDF file found
2017,19,Lagos,0,0,True,False,No PDF file found
2017,19,Nasarawa,0,0,True,False,No PDF file found
2017,19,Niger,0,0,True,False,No PDF file found
2017,19,Ogun,0,0,True,False,No PDF file found
2017,19,Ondo,0,0,True,False,No PDF file found
2017,19,Osun,0,0,True,False,No PDF file found
2017,19,Oyo,0,0,True,False,No PDF file found
2017,19,Plateau,0,0,True,False,No PDF file found
2017,19,Rivers,0,0,True,False,No PDF file found
2017,19,Sokoto,0,0,True,False,No PDF file found
2017,19,Taraba,0,0,True,False,No PDF file found
2017,19,Yobe,0,0,True,False,No PDF file found
2017,19,Zamfara,0,0,True,False,No PDF file found
2017,20,Abia,0,0,True,False,No PDF file found
2017,20,Adamawa,0,0,True,False,No PDF file found
2017,20,Akwa Ibom,0,0,True,False,No PDF file found
2017,20,Anambra,0,0,True,False,No PDF file found
2017,20,Bauchi,0,0,True,False,No PDF file found
2017,20,Bayelsa,0,0,True,False,No PDF file found
2017,20,Benue,0,0,True,False,No PDF file found
2017,20,Borno,0,0,True,False,No PDF file found
2017,20,Cross River,0,0,True,False,No PDF file found
2017,20,Delta,0,0,True,False,No PDF file found
2017,20,Ebonyi,0,0,True,False,No PDF file found
2017,20,Edo,0,0,True,False,No PDF file found
2017,20,Ekiti,0,0,True,False,No PDF file found
2017,20,Enugu,0,0,True,False,No PDF file found
2017,20,FCT,0,0,True,False,No PDF file found
2017,20,Gombe,0,0,True,False,No PDF file found
2017,20,Imo,0,0,True,False,No PDF file found
2017,20,Jigawa,0,0,True,False,No PDF file found
2017,20,Kaduna,0,0,True,False,No PDF file found
2017,20,Kano,0,0,True,False,No PDF file found
2017,20,Katsina,0,0,True,False,No PDF file found
2017,20,Kebbi,0,0,True,False,No PDF file found
2017,20,Kogi,0,0,True,False,No PDF file found
2017,20,Kwara,0,0,True,False,No PDF file found
2017,20,Lagos,0,0,True,False,No PDF file found
2017,20,Nasarawa,0,0,True,False,No PDF file found
2017,20,Niger,0,0,True,False,No PDF file found
2017,20,Ogun,0,0,True,False,No PDF file found
2017,20,Ondo,0,0,True,False,No PDF file found
2017,20,Osun,0,0,True,False,No PDF file found
2017,20,Oyo,0,0,True,False,No PDF file found
2017,20,Plateau,0,0,True,False,No PDF file found
2017,20,Rivers,0,0,True,False,No PDF file found
2017,20,Sokoto,0,0,True,False,No PDF file found
2017,20,Taraba,0,0,True,False,No PDF file found
2017,20,Yobe,0,0,True,False,No PDF file found
2017,20,Zamfara,0,0,True,False,No PDF file found
2017,21,Abia,0,0,True,False,No PDF file found
2017,21,Adamawa,0,0,True,False,No PDF file found
2017,21,Akwa Ibom,0,0,True,False,No PDF file found
2017,21,Anambra,0,0,True,False,No PDF file found
2017,21,Bauchi,0,0,True,False,No PDF file found
2017,21,Bayelsa,0,0,True,False,No PDF file found
2017,21,Benue,0,0,True,False,No PDF file found
2017,21,Borno,0,0,True,False,No PDF file found
2017,21,Cross River,0,0,True,False,No PDF file found
2017,21,Delta,0,0,True,False,No PDF file found
2017,21,Ebonyi,0,0,True,False,No PDF file found
2017,21,Edo,0,0,True,False,No PDF file found
2017,21,Ekiti,0,0,True,False,No PDF file found
2017,21,Enugu,0,0,True,False,No PDF file found
2017,21,FCT,0,0,True,False,No PDF file found
2017,21,Gombe,0,0,True,False,No PDF file found
2017,21,Imo,0,0,True,False,No PDF file found
2017,21,Jigawa,0,0,True,False,No PDF file found
2017,21,Kaduna,0,0,True,False,No PDF file found
2017,21,Kano,0,0,True,False,No PDF file found
2017,21,Katsina,0,0,True,False,No PDF file found
2017,21,Kebbi,0,0,True,False,No PDF file found
2017,21,Kogi,0,0,True,False,No PDF file found
2017,21,Kwara,0,0,True,False,No PDF file found
2017,21,Lagos,0,0,True,False,No PDF file found
2017,21,Nasarawa,0,0,True,False,No PDF file found
2017,21,Niger,0,0,True,False,No PDF file found
2017,21,Ogun,0,0,True,False,No PDF file found
2017,21,Ondo,0,0,True,False,No PDF file found
2017,21,Osun,0,0,True,False,No PDF file found
2017,21,Oyo,0,0,True,False,No PDF file found
2017,21,Plateau,0,0,True,False,No PDF file found
2017,21,Rivers,0,0,True,False,No PDF file found
2017,21,Sokoto,0,0,True,False,No PDF file found
2017,21,Taraba,0,0,True,False,No PDF file found
2017,21,Yobe,0,0,True,False,No PDF file found
2017,21,Zamfara,0,0,True,False,No PDF file found
2017,22,Abia,0,0,True,False,No PDF file found
2017,22,Adamawa,0,0,True,False,No PDF file found
2017,22,Akwa Ibom,0,0,True,False,No PDF file found
2017,22,Anambra,0,0,True,False,No PDF file found
2017,22,Bauchi,0,0,True,False,No PDF file found
2017,22,Bayelsa,0,0,True,False,No PDF file found
2017,22,Benue,0,0,True,False,No PDF file found
2017,22,Borno,0,0,True,False,No PDF file found
2017,22,Cross River,0,0,True,False,No PDF file found
2017,22,Delta,0,0,True,False,No PDF file found
2017,22,Ebonyi,0,0,True,False,No PDF file found
2017,22,Edo,0,0,True,False,No PDF file found
2017,22,Ekiti,0,0,True,False,No PDF file found
2017,22,Enugu,0,0,True,False,No PDF file found
2017,22,FCT,0,0,True,False,No PDF file found
2017,22,Gombe,0,0,True,False,No PDF file found
2017,22,Imo,0,0,True,False,No PDF file found
2017,22,Jigawa,0,0,True,False,No PDF file found
2017,22,Kaduna,0,0,True,False,No PDF file found
2017,22,Kano,0,0,True,False,No PDF file found
2017,22,Katsina,0,0,True,False,No PDF file found
2017,22,Kebbi,0,0,True,False,No PDF file found
2017,22,Kogi,0,0,True,False,No PDF file found
2017,22,Kwara,0,0,True,False,No PDF file found
2017,22,Lagos,0,0,True,False,No PDF file found
2017,22,Nasarawa,0,0,True,False,No PDF file found
2017,22,Niger,0,0,True,False,No PDF file found
2017,22,Ogun,0,0,True,False,No PDF file found
2017,22,Ondo,0,0,True,False,No PDF file found
2017,22,Osun,0,0,True,False,No PDF file found
2017,22,Oyo,0,0,True,False,No PDF file found
2017,22,Plateau,0,0,True,False,No PDF file found
2017,22,Rivers,0,0,True,False,No PDF file found
2017,22,Sokoto,0,0,True,False,No PDF file found
2017,22,Taraba,0,0,True,False,No PDF file found
2017,22,Yobe,0,0,True,False,No PDF file found
2017,22,Zamfara,0,0,True,False,No PDF file found
2017,23,Abia,0,0,True,False,No PDF file found
2017,23,Adamawa,0,0,True,False,No PDF file found
2017,23,Akwa Ibom,0,0,True,False,No PDF file found
2017,23,Anambra,0,0,True,False,No PDF file found
2017,23,Bauchi,0,0,True,False,No PDF file found
2017,23,Bayelsa,0,0,True,False,No PDF file found
2017,23,Benue,0,0,True,False,No PDF file found
2017,23,Borno,0,0,True,False,No PDF file found
2017,23,Cross River,0,0,True,False,No PDF file found
2017,23,Delta,0,0,True,False,No PDF file found
2017,23,Ebonyi,0,0,True,False,No PDF file found
2017,23,Edo,0,0,True,False,No PDF file found
2017,23,Ekiti,0,0,True,False,No PDF file found
2017,23,Enugu,0,0,True,False,No PDF file found
2017,23,FCT,0,0,True,False,No PDF file found
2017,23,Gombe,0,0,True,False,No PDF file found
2017,23,Imo,0,0,True,False,No PDF file found
2017,23,Jigawa,0,0,True,False,No PDF file found
2017,23,Kaduna,0,0,True,False,No PDF file found
2017,23,Kano,0,0,True,False,No PDF file found
2017,23,Katsina,0,0,True,False,No PDF file found
2017,23,Kebbi,0,0,True,False,No PDF file found
2017,23,Kogi,0,0,True,False,No PDF file found
2017,23,Kwara,0,0,True,False,No PDF file found
2017,23,Lagos,0,0,True,False,No PDF file found
2017,23,Nasarawa,0,0,True,False,No PDF file found
2017,23,Niger,0,0,True,False,No PDF file found
2017,23,Ogun,0,0,True,False,No PDF file found
2017,23,Ondo,0,0,True,False,No PDF file found
2017,23,Osun,0,0,True,False,No PDF file found
2017,23,Oyo,0,0,True,False,No PDF file found
2017,23,Plateau,0,0,True,False,No PDF file found
2017,23,Rivers,0,0,True,False,No PDF file found
2017,23,Sokoto,0,0,True,False,No PDF file found
2017,23,Taraba,0,0,True,False,No PDF file found
2017,23,Yobe,0,0,True,False,No PDF file found
2017,23,Zamfara,0,0,True,False,No PDF file found
2017,24,Abia,0,0,True,False,No PDF file found
2017,24,Adamawa,0,0,True,False,No PDF file found
2017,24,Akwa Ibom,0,0,True,False,No PDF file found
2017,24,Anambra,0,0,True,False,No PDF file found
2017,24,Bauchi,0,0,True,False,No PDF file found
2017,24,Bayelsa,0,0,True,False,No PDF file found
2017,24,Benue,0,0,True,False,No PDF file found
2017,24,Borno,0,0,True,False,No PDF file found
2017,24,Cross River,0,0,True,False,No PDF file found
2017,24,Delta,0,0,True,False,No PDF file found
2017,24,Ebonyi,0,0,True,False,No PDF file found
2017,24,Edo,0,0,True,False,No PDF file found
2017,24,Ekiti,0,0,True,False,No PDF file found
2017,24,Enugu,0,0,True,False,No PDF file found
2017,24,FCT,0,0,True,False,No PDF file found
2017,24,Gombe,0,0,True,False,No PDF file found
2017,24,Imo,0,0,True,False,No PDF file found
2017,24,Jigawa,0,0,True,False,No PDF file found
2017,24,Kaduna,0,0,True,False,No PDF file found
2017,24,Kano,0,0,True,False,No PDF file found
2017,24,Katsina,0,0,True,False,No PDF file found
2017,24,Kebbi,0,0,True,False,No PDF file found
2017,24,Kogi,0,0,True,False,No PDF file found
2017,24,Kwara,0,0,True,False,No PDF file found
2017,24,Lagos,0,0,True,False,No PDF file found
2017,24,Nasarawa,0,0,True,False,No PDF file found
2017,24,Niger,0,0,True,False,No PDF file found
2017,24,Ogun,0,0,True,False,No PDF file found
2017,24,Ondo,0,0,True,False,No PDF file found
2017,24,Osun,0,0,True,False,No PDF file found
2017,24,Oyo,0,0,True,False,No PDF file found
2017,24,Plateau,0,0,True,False,No PDF file found
2017,24,Rivers,0,0,True,False,No PDF file found
2017,24,Sokoto,0,0,True,False,No PDF file found
2017,24,Taraba,0,0,True,False,No PDF file found
2017,24,Yobe,0,0,True,False,No PDF file found
2017,24,Zamfara,0,0,True,False,No PDF file found
2017,25,Abia,0,0,True,False,No PDF file found
2017,25,Adamawa,0,0,True,False,No PDF file found
2017,25,Akwa Ibom,0,0,True,False,No PDF file found
2017,25,Anambra,0,0,True,False,No PDF file found
2017,25,Bauchi,0,0,True,False,No PDF file found
2017,25,Bayelsa,0,0,True,False,No PDF file found
2017,25,Benue,0,0,True,False,No PDF file found
2017,25,Borno,0,0,True,False,No PDF file found
2017,25,Cross River,0,0,True,False,No PDF file found
2017,25,Delta,0,0,True,False,No PDF file found
2017,25,Ebonyi,0,0,True,False,No PDF file found
2017,25,Edo,0,0,True,False,No PDF file found
2017,25,Ekiti,0,0,True,False,No PDF file found
2017,25,Enugu,0,0,True,False,No PDF file found
2017,25,FCT,0,0,True,False,No PDF file found
2017,25,Gombe,0,0,True,False,No PDF file found
2017,25,Imo,0,0,True,False,No PDF file found
2017,25,Jigawa,0,0,True,False,No PDF file found
2017,25,Kaduna,0,0,True,False,No PDF file found
2017,25,Kano,0,0,True,False,No PDF file found
2017,25,Katsina,0,0,True,False,No PDF file found
2017,25,Kebbi,0,0,True,False,No PDF file found
2017,25,Kogi,0,0,True,False,No PDF file found
2017,25,Kwara,0,0,True,False,No PDF file found
2017,25,Lagos,0,0,True,False,No PDF file found
2017,25,Nasarawa,0,0,True,False,No PDF file found
2017,25,Niger,0,0,True,False,No PDF file found
2017,25,Ogun,0,0,True,False,No PDF file found
2017,25,Ondo,0,0,True,False,No PDF file found
2017,25,Osun,0,0,True,False,No PDF file found
2017,25,Oyo,0,0,True,False,No PDF file found
2017,25,Plateau,0,0,True,False,No PDF file found
2017,25,Rivers,0,0,True,False,No PDF file found
2017,25,Sokoto,0,0,True,False,No PDF file found
2017,25,Taraba,0,0,True,False,No PDF file found
2017,25,Yobe,0,0,True,False,No PDF file found
2017,25,Zamfara,0,0,True,False,No PDF file found
2017,26,Abia,0,0,True,False,No PDF file found
2017,26,Adamawa,0,0,True,False,No PDF file found
2017,26,Akwa Ibom,0,0,True,False,No PDF file found
2017,26,Anambra,0,0,True,False,No PDF file found
2017,26,Bauchi,0,0,True,False,No PDF file found
2017,26,Bayelsa,0,0,True,False,No PDF file found
2017,26,Benue,0,0,True,False,No PDF file found
2017,26,Borno,0,0,True,False,No PDF file found
2017,26,Cross River,0,0,True,False,No PDF file found
2017,26,Delta,0,0,True,False,No PDF file found
2017,26,Ebonyi,0,0,True,False,No PDF file found
2017,26,Edo,0,0,True,False,No PDF file found
2017,26,Ekiti,0,0,True,False,No PDF file found
2017,26,Enugu,0,0,True,False,No PDF file found
2017,26,FCT,0,0,True,False,No PDF file found
2017,26,Gombe,0,0,True,False,No PDF file found
2017,26,Imo,0,0,True,False,No PDF file found
2017,26,Jigawa,0,0,True,False,No PDF file found
2017,26,Kaduna,0,0,True,False,No PDF file found
2017,26,Kano,0,0,True,False,No PDF file found
2017,26,Katsina,0,0,True,False,No PDF file found
2017,26,Kebbi,0,0,True,False,No PDF file found
2017,26,Kogi,0,0,True,False,No PDF file found
2017,26,Kwara,0,0,True,False,No PDF file found
2017,26,Lagos,0,0,True,False,No PDF file found
2017,26,Nasarawa,0,0,True,False,No PDF file found
2017,26,Niger,0,0,True,False,No PDF file found
2017,26,Ogun,0,0,True,False,No PDF file found
2017,26,Ondo,0,0,True,False,No PDF file found
